SPNWR_ID,Species Confirm,Observer,Located,Beach,FullEXC,When did nest hatch?,NESTFATE,MARKED,DPSTK2,INSITSTN2,Nest Not Found,Nest Washed Out,Observation date,Nest Emerge Observer,Nest Emerge Date,Nest Emerge Time,Nest Excavation Observer,Nest Excavation Date,Nest Excavtion Time,Nest Marker Found,Nest Predated,Predated at Pre-Emergence,Predated at Emergence,Predated at Post Emergence,Predated Unknown,Predated by Cat,Predated by Crab,Predated by Dog,Predated by Mongoose,Predated by Night Heron,Predated by Unknown,Predated by Other,Predation Notes,Number of Turtles Predated,Disorientated Nest,Disorientated Cause,Disorientated Pattern Drawn,Live Hatchlings Aliver Emerged,Emerged Observed,Live Hatchlings Date Released,Live Hatchlings Time Released,Live Hatchlings Release Location,Dead Emerged,Dead Emerged (Dehydrated),Dead Emerged Predated,Dead Emerged Entangled,Dead Emerged Unknown,Dead in Nest Dehydrated,Dead In Nest Predated,Dead In Nest Entangled,Dead In Nest Unknown,Live Hatchlings Alive in Nest,Dead in Nest,Yolkless Eggs,Hatched Shells,Full Term Pipped (Live),Full Term Pipped (Dead),Full Term Unpipped (Live),Full Term Unpipped (Dead),Mid Pig Body,Pre-midterm (pigmented eye),Undeveloped,Unfertilized,Unknown Eggs,Total unhatched,Total eggs,Hatch success (%),Hatched Deformed,Type Deformity,Unhatched Deformed Twins,Unhatched Deformed Albinos,Unhatched Deformed Other,Relocated Nests Number of Eggs Reburied,Relocated Nests Number of Yolkless Reburied,Nest Notes,Unhatched Eggs,HatchlingsSampled,YolklessCollected,GeneticNotes,Genetic Nest ID,TempLogEi,TempLogDc,Substrate,Vegetation Type
8096,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/29/2017,18:30,ED,7/2/2017,17:37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,9,48,0,0,0,1,0,0,4,0,0,5,53,90.56603774,,,,,,0,0,Hatched during the daytime. 6 hatched and 4 spacers on top (4 inch) spread over large area. Made massive hole and only found this.,,,,,,,,,
8097,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/1/2017,17:45,ED,7/4/2017,17:44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,10,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,34,16,0,21,0,44,1,0,3,0,1,70,86,18.60465116,,,,,,0,0,,,,,,,,,,
8098,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,6/27/2017,17:00,MW,6/30/2017,17:40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,22,13,0,7,0,38,1,0,3,0,2,51,64,20.3125,,,,,,0,0,,,,,,,,,,
8099,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KRS, GC",6/28/2017,18:20,ED,7/1/2017,18:31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,26,TRUE,,,,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,59,26,0,33,0,16,0,0,2,0,3,54,80,32.5,,,,,,0,0,1 undeveloped egg with blood spot. The dead in nest were probably the pipped ones - mush.,,26,,,STX06282017.01,,,,
8101,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"GC, EE",6/30/2017,18:04,G,7/4/2017,18:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,37,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,37,33,0,29,0,5,2,1,2,0,10,49,82,40.24390244,,,,,,0,0,,,,,,,,,,
8102,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,MW,6/27/2017,17:16,"KW, EE",6/30/2017,19:25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,16,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,45,33,1,19,0,22,0,0,3,0,1,46,79,41.7721519,,,,,,0,0,,,,,,,,,,
8103,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KW, EE",6/30/2017,17:30,"KW, MW",7/4/2017,17:43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,23,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,28,22,0,13,0,4,0,0,3,0,16,36,58,37.93103448,,,,,,0,0,Nest was very soupy with lots of goop and pieces.,,24,,,STX06302017.01,,,,
8104,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KW, JS, ED",7/2/2017,7:35,"KW, ED",7/5/2017,17:40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,52,48,0,0,0,0,0,2,5,0,0,7,55,87.27272727,,,,,,0,0,Could not count tracks.,,,,,,,,,
8106,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/1/2017,17:30,"ED, RR",7/4/2017,18:10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,3,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,3,38,11,0,15,0,21,2,1,22,0,4,65,76,14.47368421,,,,,,0,0,A lot of hatched shell pieces. Ton of roots that hatchlings were stuck in.,,,,,,,,,
8110,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,MW,7/3/2017,17:38,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aerial predator,hatchling tracks stopped,2,FALSE,,FALSE,49,TRUE,,,,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,41,55,0,12,0,6,1,0,1,0,3,23,78,70.51282051,,,,,,0,0,,,32,,,STX07032017.01,,,,
8111,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,7/3/2017,,ED,7/8/2017,17:18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,28,31,0,31,0,0,0,0,20,0,2,53,84,36.9047619,,,,,,0,0,"Number emerged was not written down. Data entry note: Potentially 4 dead in nest, but total said 0.",,,,,,,,,
8114,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,7/2/2017,18:04,KS,7/5/2017,17:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,38,46,0,7,0,5,4,0,7,0,5,28,74,62.16216216,,,,,,0,0,,,,,,,,,,
8117,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KS,7/5/2017,7:47,"SB, GC",7/11/2017,17:25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,22,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,52,23,0,16,0,19,2,0,1,0,9,47,70,32.85714286,,,,,,0,0,"GPS 17.68133, -64.90295",,17,,,STX07052017.01,,,,
8118,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,7/7/2017,17:20,"MW, JS",7/10/2017,18:16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,38,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,28,35,0,2,0,5,8,5,18,0,13,51,86,40.69767442,,,,,,0,0,,,31,,,STX07072017.01,,,,
8119,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"ED, LB, JS",7/7/2017,6:56,JC,7/10/2017,18:30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,26,32,0,9,0,3,3,4,12,0,14,45,77,41.55844156,,,1,,,0,0,Twins - 1 pigmented eye. Hard to count tracks due to rain.,,,,,,,,,
8120,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"MW, LP",7/8/2017,7:27,MW,7/12/2017,17:33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,26,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,23,50,0,12,0,3,0,0,1,0,8,24,74,67.56756757,,,,,,0,0,,,,,,,,,,
8121,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/9/2017,17:50,SB,7/12/2017,18:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,17,TRUE,,,,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,52,22,0,11,0,32,2,1,4,0,3,53,75,29.33333333,,,,,,0,0,,,16,,,STX07092017.01,,,,
8122,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,7/6/2017,17:20,"JS, KS, GC",7/9/2017,16:32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,44,43,0,7,0,0,2,0,3,0,7,19,62,69.35483871,,,,,,0,0,,,,,,,,,,
8123,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,7/11/2017,17:20,GC,7/15/2017,6:27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,41,52,0,2,0,1,1,0,0,0,0,4,56,92.85714286,,,,,,0,0,,,,,,,,,,
8124,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"MW, KS, ED",7/8/2017,,ED,7/12/2017,18:21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,63,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,32,61,0,9,0,4,0,1,1,0,2,17,78,78.20512821,,,,,,0,0,,,32,,,STX07082017.01,,,,
8125,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"ED, JS",7/11/2017,6:46,"ED, JC",7/14/2017,18:02,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,0,FALSE,,FALSE,20,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,48,55,0,1,0,1,1,0,3,0,1,7,62,88.70967742,,,,,,0,0,Ton of heron tracks. Hatched shells + a lot of small pieces.,,,,,,,,,
8126,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,ED,7/11/2017,17:22,"SB, GC, TW",7/14/2017,18:40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,31,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,10,44,0,9,0,3,2,1,11,0,9,35,79,55.69620253,,,,,,0,0,Rain made tracks hard to count.,,27,,,STX07112017.01,,,,
8127,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/13/2017,19:00,"SB, GC",7/16/2017,18:32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,37,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,50,39,0,11,0,0,0,1,5,0,14,31,70,55.71428571,,,,,,0,0,,,,,,,,,,
8128,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/13/2017,19:02,MW,7/16/2017,17:50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,23,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,44,34,0,1,0,0,0,0,33,0,3,37,71,47.88732394,,,,,,0,0,,,22,,,STX07132017.01,,,,
8129,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"ED, RR, JC",7/13/2017,,"SB, GC",7/16/2017,17:50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,15,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,5,51,31,0,19,0,2,0,1,5,0,10,37,68,45.58823529,,,,,,0,0,,,,,,,,,,
8130,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/15/2017,18:37,"MW, ED",7/18/2017,17:32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,36,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,15,32,0,6,0,2,6,3,10,0,4,31,63,50.79365079,,,,,,0,0,,,,,,,,,,
8131,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,MW,7/16/2017,18:30,"JC, MW, ED",7/19/2017,18:27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,28,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,45,29,0,0,0,0,1,2,43,0,3,49,78,37.17948718,,,,,,0,0,1 alive in nest died ~15 minutes after excavation.,,28,,,STX07162017.01,,,,
8132,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"ED, KS, MW",7/17/2017,17:50,RR,7/17/2017,17:50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,76,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,34,80,0,1,0,5,0,0,0,0,0,6,86,93.02325581,,,,,,0,0,,,24,,,STX07172017.01,,,,
8133,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KRS, SB",7/18/2017,7:23,"JC, MW",7/19/2017,17:37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,1 crab had a dead hatchling,1,TRUE,sun,FALSE,71,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,32,60,0,10,0,2,1,0,7,0,7,27,87,68.96551724,,,,,,0,0,Nest being washed over -- early excavation. One dead hatchling with worms inside. Green bacteria in 1 unknown. 3 spacers collected. Pink bacteria in 2 undeveloped.,,,,,,,,,
8134,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/15/2017,8:00,"RR, ED",7/18/2017,17:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,17,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,16,15,0,8,0,6,23,8,9,0,17,71,86,17.44186047,,,,,,0,0,,,,,,,,,,
8136,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KS, ED, GC",7/17/2017,6:35,"GC, MW",7/20/2017,17:49,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,tracks,2,FALSE,,FALSE,6,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,9,25,24,0,8,0,3,26,3,16,0,3,59,83,28.91566265,,,,,,0,0,,,,,,,,,,
8138,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KRS, GC",7/22/2017,17:00,KRS,7/25/2017,17:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,30,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,36,50,0,16,0,6,2,1,7,0,7,39,89,56.17977528,,,,,,0,0,,,,,,,,,,
8143,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"GC, SB",7/17/2017,18:29,"GC, KS",7/20/2017,7:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,42,39,0,11,0,1,0,0,4,0,8,24,63,61.9047619,,,,,,0,0,"Spacers collected. GPS 17.68342, -64.90066",,,,,,,,,
8201,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"NOAA, GC",5/31/2016,20:00,TEAM,6/3/2016,16:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,25,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,15,18,0,39,0,5,3,2,9,0,7,65,83,21.68674699,,,,,,0,0,"11 hatchlings collected on 5/31 (STX05312016.01). 6 spacers, 1 live, 8 embryos.",,,,,,,,,
8203,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SAB,6/3/2016,22:00,TEAM,6/6/2016,15:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,30,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,17,61,0,1,0,6,1,0,9,0,3,20,81,75.30864198,,,,,,0,0,Sampled spacers and embryos.,,,,,,,,,
8204,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/1/2016,18:31,SNB,6/5/2016,14:15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,6,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,31,15,0,0,0,5,4,1,60,0,1,71,86,17.44186047,,,,,,0,0,"2 live, 5 dead, 8 spacers.",,,,,,,,,
8205,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,6/8/2016,23:35,TEAM,6/11/2016,16:50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,13,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,44,18,0,0,0,0,1,0,18,0,0,19,37,48.64864865,,,,,,0,0,"14 spacers, 1 live.",,,,,,,,,
8209,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/1/2016,19:15,EC,6/5/2016,14:33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,31,FALSE,,,,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,17,29,0,17,0,2,0,1,11,0,6,37,66,43.93939394,,,,,,0,0,"8 sampled (1 live, 7 dead). 1 egg with teal/black mold spots. 6 spacers, 2 embryos.",,,,,,,,,
8211,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SNB,6/8/2016,19:58,TEAM,6/11/2016,16:53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,20,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,11,43,0,0,0,1,0,1,1,0,0,3,46,93.47826087,,,,,,0,0,"Hatchling tracks found on edge of circle. Counted 20 hatchling tracks. 
More than 10 embryos --> save
<10",,,,,,,,,
8212,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,RR,6/6/2016,19:45,"SAB, KRS",6/9/2016,16:43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,37,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,32,59,0,2,0,0,0,2,3,0,9,16,75,78.66666667,,,,,,0,0,No nest marker placed. Lots of beetles. No live emerged sampled. Only spacers (6) collected. Maternal.,,,,,,,,,
8214,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/9/2016,18:29,TEAM,6/12/2016,17:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,38,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,31,36,0,4,0,2,0,0,0,0,19,25,61,59.01639344,,,,,,0,0,Live sampled at emergence (45). Added more at excavation (7). Sampled 7/8 alive in nest.,,,,,,,,,
8215,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"GC, RR",6/9/2016,4:00,"KS, GC",6/1/2016,16:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,41,45,0,0,0,10,0,0,8,0,7,25,70,64.28571429,,,,,,0,0,"Exp. 6/8/16. Nest had a lot of overwash over season. Sampled 2 live, 2 embryos.",,,,,,,,,
8217,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/10/2016,17:00,"JMU, CDL",6/13/2016,12:11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,43,FALSE,,,,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,2,20,47,3,11,0,20,0,0,8,0,0,42,89,52.80898876,,,,,,0,0,,,,,,,,,,
8218,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SAB,6/12/2016,20:16,SD,6/15/2016,17:20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,38,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,31,34,0,3,1,24,1,0,7,0,9,45,79,43.03797468,,,,,,0,0,,,,,,,,,,
8219,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/11/2016,16:38,TEAM,6/14/2016,16:30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Daytime hatch -- night heron? Tracks all over by vegetation and down berm; travel a long way.,0,TRUE,,FALSE,31,FALSE,,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,31,60,0,6,0,3,0,1,4,0,1,15,75,80,,,,,,0,0,Found one hatching dead in vegetation.,,,,,,,,,
8220,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,"SMB, EC",6/30/2016,18:40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,53,1,0,0,0,0,0,0,0,0,4,4,5,20,,,,,,0,0,"No emergence observed, but dug up. Very odd nest. The 1 hatched shell was only half of a shell. Unknown (4) were pink mold torn shells.",,,,,,,,,
8221,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/12/2016,18:55,"KRS, SD",6/15/2016,16:36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,3,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,21,46,0,19,0,0,2,2,6,0,4,33,79,58.2278481,,,,,,0,0,"Pretty rotten. 1 live, 2 embryos, 7 spacers.",,,,,,,,,
8222,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SAB, SNB",6/13/2016,20:22,KRS,6/16/2016,17:00,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Possible night heron predation on a hatchling.,0,FALSE,,FALSE,10,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,38,14,2,15,0,38,0,0,2,0,0,57,71,19.71830986,,,,,,0,0,,,,,,,,,,
